time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
1634851800,2021-10-22 03:00,19.3,66.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,337,NNW,1011.0,29.85,0.0,0.0,63,4,19.3,66.7,19.3,66.7,19.3,66.7,12.2,54.0,0,0,0,0,10.0,6.0,9.4,15.1,Himachal Pradesh,Bilaspur
1634855400,2021-10-22 04:00,19.1,66.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.4,334,NNW,1012.0,29.87,0.0,0.0,65,3,19.1,66.4,19.1,66.4,19.1,66.4,12.3,54.1,0,0,0,0,10.0,6.0,8.3,13.3,Himachal Pradesh,Bilaspur
1634859000,2021-10-22 05:00,18.9,66.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.5,331,NNW,1012.0,29.89,0.0,0.0,66,1,18.9,66.0,18.9,66.0,18.9,66.0,12.4,54.3,0,0,0,0,10.0,6.0,7.2,11.5,Himachal Pradesh,Bilaspur
1634862600,2021-10-22 06:00,18.7,65.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,4.7,328,NNW,1013.0,29.91,0.0,0.0,67,0,18.7,65.7,18.7,65.7,18.7,65.7,12.5,54.5,0,0,0,0,10.0,6.0,6.0,9.7,Himachal Pradesh,Bilaspur
1634866200,2021-10-22 07:00,21.0,69.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.8,4.4,316,NW,1013.0,29.92,0.0,0.0,62,0,21.0,69.9,21.0,69.9,21.3,70.3,13.3,55.9,0,0,0,0,10.0,6.0,5.0,8.0,Himachal Pradesh,Bilaspur
1634869800,2021-10-22 08:00,23.4,74.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.6,4.2,305,NW,1014.0,29.94,0.0,0.0,57,0,23.8,74.9,23.4,74.1,23.8,74.9,14.1,57.4,0,0,0,0,10.0,6.0,4.0,6.4,Himachal Pradesh,Bilaspur
1634873400,2021-10-22 09:00,25.7,78.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,4.0,293,WNW,1014.0,29.95,0.0,0.0,51,0,26.4,79.5,25.7,78.3,26.4,79.5,14.9,58.8,0,0,0,0,10.0,6.0,2.9,4.7,Himachal Pradesh,Bilaspur
1634877000,2021-10-22 10:00,27.9,82.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.2,5.2,278,W,1013.0,29.92,0.0,0.0,48,0,28.7,83.7,27.9,82.2,28.7,83.7,15.6,60.1,0,0,0,0,10.0,6.0,3.7,6.0,Himachal Pradesh,Bilaspur
1634880600,2021-10-22 11:00,30.1,86.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.4,264,W,1012.0,29.89,0.0,0.0,44,0,31.1,87.9,30.1,86.2,31.1,87.9,16.3,61.3,0,0,0,0,10.0,6.0,4.5,7.3,Himachal Pradesh,Bilaspur
1634884200,2021-10-22 12:00,32.3,90.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,249,WSW,1011.0,29.86,0.0,0.0,40,0,33.4,92.1,32.3,90.1,33.4,92.1,17.0,62.6,0,0,0,0,10.0,6.0,5.4,8.6,Himachal Pradesh,Bilaspur
1634887800,2021-10-22 13:00,32.5,90.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.5,7.3,243,WSW,1011.0,29.84,0.0,0.0,40,1,33.7,92.7,32.5,90.4,33.7,92.7,17.3,63.1,0,0,0,0,10.0,6.0,5.2,8.4,Himachal Pradesh,Bilaspur
1634891400,2021-10-22 14:00,32.6,90.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.4,7.1,238,WSW,1010.0,29.82,0.0,0.0,41,2,34.0,93.2,32.6,90.7,34.0,93.2,17.5,63.6,0,0,0,0,10.0,6.0,5.1,8.2,Himachal Pradesh,Bilaspur
1634895000,2021-10-22 15:00,32.8,91.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,232,SW,1009.0,29.8,0.0,0.0,41,2,34.3,93.7,32.8,91.0,34.3,93.7,17.8,64.0,0,0,0,0,10.0,6.0,4.9,7.9,Himachal Pradesh,Bilaspur
1634898600,2021-10-22 16:00,30.6,87.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,5.4,202,SSW,1010.0,29.82,0.0,0.0,45,3,31.9,89.4,30.6,87.1,31.9,89.4,17.1,62.8,0,0,0,0,10.0,6.0,4.3,7.0,Himachal Pradesh,Bilaspur
1634902200,2021-10-22 17:00,28.4,83.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,4.0,172,S,1010.0,29.84,0.0,0.0,49,3,29.4,85.0,28.4,83.1,29.4,85.0,16.4,61.5,0,0,0,0,10.0,6.0,3.7,6.0,Himachal Pradesh,Bilaspur
1634905800,2021-10-22 18:00,26.2,79.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.6,2.5,141,SE,1011.0,29.85,0.0,0.0,53,3,27.0,80.6,26.2,79.2,27.0,80.6,15.7,60.3,0,0,0,0,10.0,6.0,3.1,5.0,Himachal Pradesh,Bilaspur
1634909400,2021-10-22 19:00,24.6,76.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.6,202,SSW,1012.0,29.87,0.0,0.0,55,3,26.2,79.1,24.6,76.3,26.2,79.1,14.9,58.9,0,0,0,0,10.0,6.0,4.6,7.4,Himachal Pradesh,Bilaspur
1634913000,2021-10-22 20:00,23.0,73.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.9,4.7,262,W,1012.0,29.89,0.0,0.0,58,3,25.3,77.6,23.0,73.4,25.3,77.6,14.2,57.5,0,0,0,0,10.0,6.0,6.1,9.8,Himachal Pradesh,Bilaspur
1634916600,2021-10-22 21:00,21.4,70.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,5.8,323,NW,1013.0,29.91,0.0,0.0,60,3,21.4,70.5,21.4,70.5,24.5,76.1,13.4,56.1,0,0,0,0,10.0,6.0,7.6,12.2,Himachal Pradesh,Bilaspur
1634920200,2021-10-22 22:00,20.8,69.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.5,326,NNW,1013.0,29.91,0.0,0.0,62,2,20.8,69.4,20.8,69.4,22.8,73.1,13.1,55.6,0,0,0,0,10.0,6.0,7.2,11.6,Himachal Pradesh,Bilaspur
1634923800,2021-10-22 23:00,20.1,68.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.3,5.3,330,NNW,1013.0,29.91,0.0,0.0,63,2,20.1,68.2,20.1,68.2,21.2,70.1,12.9,55.2,0,0,0,0,10.0,6.0,6.9,11.0,Himachal Pradesh,Bilaspur
1634875200,2021-10-22 00:00,24.2,75.6,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",5.6,9.0,74,ENE,1015.0,29.97,0.18,0.01,93,71,26.8,80.2,24.2,75.6,26.8,80.2,22.9,73.2,0,0,0,0,9.0,5.0,10.5,16.9,Himachal Pradesh,Chamba
1634878800,2021-10-22 01:00,24.0,75.3,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",4.8,7.8,74,ENE,1014.0,29.96,0.09,0.0,93,77,26.6,79.9,24.0,75.3,26.6,79.9,22.8,73.1,0,21,0,0,9.0,5.0,9.2,14.8,Himachal Pradesh,Chamba
1634882400,2021-10-22 02:00,23.9,75.0,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",4.1,6.6,74,ENE,1014.0,29.94,0.17,0.01,94,83,26.4,79.5,23.9,75.0,26.4,79.5,22.8,73.0,0,21,0,0,9.0,5.0,7.8,12.6,Himachal Pradesh,Chamba
1634886000,2021-10-22 03:00,23.7,74.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.4,5.4,74,ENE,1013.0,29.93,0.22,0.01,94,89,26.2,79.2,23.7,74.7,26.2,79.2,22.7,72.9,0,0,0,0,9.0,5.0,6.5,10.4,Himachal Pradesh,Chamba
1634889600,2021-10-22 04:00,23.7,74.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.1,4.9,77,ENE,1014.0,29.93,0.11,0.0,94,86,26.2,79.1,23.7,74.7,26.2,79.1,22.7,72.8,0,21,0,0,9.0,5.0,5.9,9.5,Himachal Pradesh,Chamba
1634893200,2021-10-22 05:00,23.7,74.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",2.8,4.4,80,E,1014.0,29.93,0.1,0.0,94,84,26.1,79.0,23.7,74.7,26.1,79.0,22.6,72.7,0,21,0,0,9.0,5.0,5.3,8.5,Himachal Pradesh,Chamba
1634896800,2021-10-22 06:00,23.7,74.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",2.5,4.0,83,E,1014.0,29.93,0.13,0.01,94,81,26.1,79.0,23.7,74.7,26.1,79.0,22.6,72.7,0,0,0,0,9.0,5.0,4.7,7.6,Himachal Pradesh,Chamba
1634900400,2021-10-22 07:00,25.1,77.2,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.7,6.0,89,E,1014.0,29.95,0.07,0.0,89,78,28.1,82.5,25.1,77.2,28.1,82.5,23.0,73.4,0,21,0,0,9.0,5.0,5.8,9.4,Himachal Pradesh,Chamba
1634904000,2021-10-22 08:00,26.6,79.8,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",5.0,8.0,94,E,1015.0,29.97,0.13,0.01,83,74,30.0,86.1,26.6,79.8,30.0,86.1,23.4,74.1,0,21,0,0,9.0,5.0,6.9,11.2,Himachal Pradesh,Chamba
1634907600,2021-10-22 09:00,28.0,82.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.3,10.1,100,E,1015.0,29.98,0.18,0.01,78,71,32.0,89.6,28.0,82.4,32.0,89.6,23.8,74.8,0,0,0,0,9.0,5.0,8.1,13.0,Himachal Pradesh,Chamba
1634911200,2021-10-22 10:00,28.9,84.1,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.5,12.0,98,E,1015.0,29.97,0.09,0.0,74,72,33.3,91.9,28.9,84.1,33.3,91.9,23.7,74.7,0,21,0,0,9.0,5.0,10.2,16.4,Himachal Pradesh,Chamba
1634914800,2021-10-22 11:00,29.9,85.8,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.6,13.9,96,E,1014.0,29.96,0.13,0.01,69,72,34.5,94.2,29.9,85.8,34.5,94.2,23.6,74.5,0,21,0,0,9.0,5.0,12.4,19.9,Himachal Pradesh,Chamba
1634918400,2021-10-22 12:00,30.8,87.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.8,15.8,94,E,1014.0,29.94,0.18,0.01,65,73,35.8,96.4,30.8,87.4,35.8,96.4,23.5,74.3,0,0,0,0,9.0,5.0,14.5,23.4,Himachal Pradesh,Chamba
1634922000,2021-10-22 13:00,30.2,86.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.8,15.7,92,E,1013.0,29.93,0.09,0.0,68,67,35.0,95.0,30.2,86.4,35.0,95.0,23.5,74.4,0,21,0,0,9.3,5.0,13.8,22.2,Himachal Pradesh,Chamba
1634925600,2021-10-22 14:00,29.7,85.4,1,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",9.7,15.6,90,E,1013.0,29.91,0.1,0.0,70,61,34.2,93.6,29.7,85.4,34.2,93.6,23.6,74.4,1,80,0,0,9.7,6.0,13.0,21.0,Himachal Pradesh,Chamba
1634929200,2021-10-22 15:00,29.1,84.4,1,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",9.6,15.5,88,E,1012.0,29.9,0.13,0.01,72,55,33.4,92.1,29.1,84.4,33.4,92.1,23.6,74.5,0,0,0,0,10.0,6.0,12.3,19.8,Himachal Pradesh,Chamba
1634932800,2021-10-22 16:00,27.8,82.1,1,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",8.7,14.0,92,E,1013.0,29.9,0.07,0.0,77,63,31.6,88.9,27.8,82.1,31.6,88.9,23.4,74.2,1,80,0,0,9.7,6.0,12.3,19.8,Himachal Pradesh,Chamba
1634936400,2021-10-22 17:00,26.6,79.8,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.8,12.6,96,E,1013.0,29.91,0.27,0.01,83,70,29.9,85.8,26.6,79.8,29.9,85.8,23.3,73.9,0,21,0,0,9.3,5.0,12.3,19.8,Himachal Pradesh,Chamba
1634940000,2021-10-22 18:00,25.3,77.5,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.9,11.2,100,E,1013.0,29.92,0.36,0.01,88,78,28.1,82.6,25.3,77.5,28.1,82.6,23.1,73.6,0,0,0,0,9.0,5.0,12.3,19.8,Himachal Pradesh,Chamba
1634943600,2021-10-22 19:00,24.9,76.9,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",6.4,10.3,104,ESE,1014.0,29.93,0.18,0.01,89,68,27.6,81.7,24.9,76.9,27.6,81.7,23.0,73.5,0,21,0,0,9.3,5.0,11.6,18.6,Himachal Pradesh,Chamba
1634947200,2021-10-22 20:00,24.6,76.2,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.9,9.5,107,ESE,1014.0,29.95,0.0,0.0,91,58,27.2,80.9,24.6,76.2,27.2,80.9,23.0,73.3,0,1,0,0,9.7,6.0,10.8,17.4,Himachal Pradesh,Chamba
1634950800,2021-10-22 21:00,24.2,75.6,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.4,8.6,111,ESE,1015.0,29.96,0.0,0.0,92,48,26.7,80.1,24.2,75.6,26.7,80.1,22.9,73.2,0,0,0,0,10.0,6.0,10.1,16.2,Himachal Pradesh,Chamba
1634954400,2021-10-22 22:00,24.1,75.3,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.7,7.6,116,ESE,1014.0,29.95,0.0,0.0,92,61,26.5,79.7,24.1,75.3,26.5,79.7,22.7,72.9,0,1,0,0,9.7,6.0,8.9,14.4,Himachal Pradesh,Chamba
1634958000,2021-10-22 23:00,23.9,75.1,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",4.0,6.5,122,ESE,1014.0,29.95,0.07,0.0,92,73,26.3,79.3,23.9,75.1,26.3,79.3,22.5,72.5,0,21,0,0,9.3,5.0,7.8,12.6,Himachal Pradesh,Chamba
1634236200,2021-10-15 00:00,22.2,72.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,8.6,337,NNW,1006.0,29.7,0.0,0.0,81,4,24.6,76.3,22.2,72.0,24.6,76.3,18.7,65.7,0,0,0,0,10.0,6.0,11.2,18.0,Jharkhand,Ranchi
1634239800,2021-10-15 01:00,21.9,71.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.5,8.9,336,NNW,1005.0,29.69,0.0,0.0,81,4,21.9,71.4,21.9,71.4,24.5,76.0,18.5,65.4,0,0,0,0,10.0,6.0,11.6,18.6,Jharkhand,Ranchi
1634243400,2021-10-15 02:00,21.5,70.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.7,9.1,334,NNW,1005.0,29.68,0.0,0.0,82,4,21.5,70.8,21.5,70.8,24.3,75.8,18.4,65.1,0,0,0,0,10.0,6.0,11.9,19.2,Jharkhand,Ranchi
1634247000,2021-10-15 03:00,21.2,70.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.8,9.4,332,NNW,1005.0,29.68,0.0,0.0,83,4,21.2,70.2,21.2,70.2,24.2,75.6,18.2,64.8,0,0,0,0,10.0,6.0,12.3,19.8,Jharkhand,Ranchi
1634250600,2021-10-15 04:00,21.3,70.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.5,8.9,336,NNW,1006.0,29.69,0.0,0.0,83,3,21.3,70.3,21.3,70.3,24.2,75.6,18.3,64.9,0,0,0,0,10.0,6.0,11.6,18.6,Jharkhand,Ranchi
1634254200,2021-10-15 05:00,21.3,70.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.2,8.4,340,NNW,1006.0,29.71,0.0,0.0,83,3,21.3,70.4,21.3,70.4,24.3,75.7,18.4,65.1,0,0,0,0,10.0,6.0,10.8,17.4,Jharkhand,Ranchi
1634257800,2021-10-15 06:00,21.4,70.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,344,NNW,1007.0,29.72,0.0,0.0,83,2,21.4,70.5,21.4,70.5,24.3,75.7,18.5,65.3,0,0,0,0,10.0,6.0,10.1,16.2,Jharkhand,Ranchi
1634261400,2021-10-15 07:00,23.3,73.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,238,WSW,1007.0,29.73,0.0,0.0,76,3,25.7,78.3,23.3,73.9,25.7,78.3,18.7,65.7,0,0,0,0,10.0,6.0,8.9,14.3,Jharkhand,Ranchi
1634265000,2021-10-15 08:00,25.2,77.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,132,SE,1007.0,29.73,0.0,0.0,69,3,27.2,80.9,25.2,77.4,27.2,80.9,19.0,66.1,0,0,0,0,10.0,6.0,7.7,12.4,Jharkhand,Ranchi
1634268600,2021-10-15 09:00,27.1,80.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,26,NNE,1007.0,29.73,0.0,0.0,62,3,28.6,83.5,27.1,80.8,28.6,83.5,19.2,66.6,0,0,0,0,10.0,6.0,6.5,10.4,Jharkhand,Ranchi
1634272200,2021-10-15 10:00,28.8,83.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,32,NNE,1006.0,29.7,0.0,0.0,59,3,31.1,87.9,28.8,83.9,31.1,87.9,19.9,67.8,0,0,0,0,10.0,6.0,6.5,10.4,Jharkhand,Ranchi
1634275800,2021-10-15 11:00,30.6,87.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,37,NE,1005.0,29.68,0.0,0.0,56,3,33.5,92.4,30.6,87.0,33.5,92.4,20.6,69.1,0,0,0,0,10.0,6.0,6.5,10.4,Jharkhand,Ranchi
1634279400,2021-10-15 12:00,32.3,90.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,43,NE,1004.0,29.65,0.0,0.0,52,3,36.0,96.8,32.3,90.1,36.0,96.8,21.3,70.3,0,0,0,0,10.0,6.0,6.5,10.4,Jharkhand,Ranchi
1634283000,2021-10-15 13:00,32.3,90.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,42,NE,1004.0,29.63,0.0,0.0,53,6,36.0,96.8,32.3,90.1,36.0,96.8,21.3,70.4,0,0,0,0,10.0,6.0,6.2,10.0,Jharkhand,Ranchi
1634286600,2021-10-15 14:00,32.2,90.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,40,NE,1003.0,29.62,0.0,0.0,53,10,36.0,96.8,32.2,90.0,36.0,96.8,21.4,70.5,0,0,0,0,10.0,6.0,5.9,9.5,Jharkhand,Ranchi
1634290200,2021-10-15 15:00,32.2,90.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,39,NE,1003.0,29.61,0.0,0.0,53,13,36.0,96.8,32.2,90.0,36.0,96.8,21.4,70.5,0,0,0,0,10.0,6.0,5.6,9.0,Jharkhand,Ranchi
1634293800,2021-10-15 16:00,30.1,86.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.2,6.7,37,NE,1003.0,29.62,0.0,0.0,59,12,33.3,91.9,30.1,86.2,33.3,91.9,21.0,69.7,0,0,0,0,10.0,6.0,5.4,8.6,Jharkhand,Ranchi
1634297400,2021-10-15 17:00,28.1,82.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.4,5.5,36,NE,1004.0,29.64,0.0,0.0,64,11,30.5,87.0,28.1,82.5,30.5,87.0,20.5,69.0,0,0,0,0,10.0,6.0,5.1,8.3,Jharkhand,Ranchi
1634301000,2021-10-15 18:00,26.0,78.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.7,4.3,35,NE,1004.0,29.65,0.0,0.0,70,10,27.8,82.0,26.0,78.8,27.8,82.0,20.1,68.2,0,0,0,0,10.0,6.0,4.9,7.9,Jharkhand,Ranchi
1634304600,2021-10-15 19:00,25.1,77.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.2,5.2,135,SE,1005.0,29.67,0.0,0.0,72,8,26.9,80.5,25.1,77.1,26.9,80.5,19.7,67.5,0,0,0,0,10.0,6.0,6.3,10.1,Jharkhand,Ranchi
1634308200,2021-10-15 20:00,24.1,75.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.7,6.0,235,SW,1005.0,29.68,0.0,0.0,74,6,26.1,78.9,24.1,75.4,26.1,78.9,19.3,66.7,0,0,0,0,10.0,6.0,7.6,12.2,Jharkhand,Ranchi
1634311800,2021-10-15 21:00,23.2,73.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,6.8,335,NNW,1006.0,29.7,0.0,0.0,77,4,25.2,77.4,23.2,73.8,25.2,77.4,18.9,66.0,0,0,0,0,10.0,6.0,8.9,14.4,Jharkhand,Ranchi
1634315400,2021-10-15 22:00,23.4,74.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.4,7.1,235,SW,1005.0,29.69,0.0,0.0,79,16,25.4,77.8,23.4,74.1,25.4,77.8,19.7,67.4,0,0,0,0,10.0,6.0,9.0,14.5,Jharkhand,Ranchi
1634319000,2021-10-15 23:00,23.6,74.5,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.5,7.3,135,SE,1005.0,29.68,0.0,0.0,82,28,25.7,78.2,23.6,74.5,25.7,78.2,20.4,68.8,0,1,0,0,10.0,6.0,9.1,14.6,Jharkhand,Ranchi
1634236200,2021-10-15 00:00,22.8,73.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,323,NW,1005.0,29.67,0.0,0.0,76,2,24.9,76.8,22.8,73.0,24.9,76.8,18.3,64.9,0,0,0,0,10.0,6.0,9.8,15.8,Jharkhand,Bokaro Steel City
1634239800,2021-10-15 01:00,22.5,72.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.3,319,NW,1005.0,29.66,0.0,0.0,77,2,24.8,76.6,22.5,72.6,24.8,76.6,18.3,64.9,0,0,0,0,10.0,6.0,9.5,15.4,Jharkhand,Bokaro Steel City
1634243400,2021-10-15 02:00,22.3,72.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.4,7.1,315,NW,1004.0,29.66,0.0,0.0,78,2,24.6,76.3,22.3,72.1,24.6,76.3,18.3,64.9,0,0,0,0,10.0,6.0,9.2,14.9,Jharkhand,Bokaro Steel City
1634247000,2021-10-15 03:00,22.0,71.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,6.8,311,NW,1004.0,29.65,0.0,0.0,79,2,24.5,76.1,22.0,71.6,24.5,76.1,18.3,64.9,0,0,0,0,10.0,6.0,8.9,14.4,Jharkhand,Bokaro Steel City
1634250600,2021-10-15 04:00,22.1,71.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,312,NW,1005.0,29.67,0.0,0.0,80,3,24.5,76.2,22.1,71.8,24.5,76.2,18.6,65.4,0,0,0,0,10.0,6.0,8.5,13.7,Jharkhand,Bokaro Steel City
